BBLCOUNT        1.0         0
0x7fcb5f63faa6 0 3 19
0x7fcb5f63f9bf 1 5 22
0x7fcb5f63f701 1 3 13
0x7fcb5f63f6ec 0 2 8
0x7fcb5f63f6e2 0 2 10
0x7fcb5f63f6dd 1 2 5
0x7fcb5f63f695 1 18 72
0x7fcb5f63f685 2 3 16
0x7fcb5f63f660 2 12 37
0x7fcb5f63fccd 1 3 12
0x7fcb5f63fcd9 0 13 49
0x7fcb5f63fd0a 0 5 22
0x7fcb5f63fdb0 1 3 11
0x7fcb5f63fce8 1 9 34
0x7fcb5f640b75 0 1 5
0x7fcb5f640b2e 2 18 71
0x7fcb5f64034d 4 9 18
0x7fcb5f640792 0 1 5
0x7fcb5f640784 2 3 14
0x7fcb5f640778 2 3 12
0x7fcb5f640441 0 1 5
0x7fcb5f64043d 0 2 4
0x7fcb5f640410 4 12 45
0x7fcb5f640406 0 2 10
0x7fcb5f6403ea 2 8 28
0x7fcb5f6403e1 4 2 9
0x7fcb5f640046 0 2 9
0x7fcb5f640027 2 7 31
0x7fcb5f64001a 4 2 13
0x7fcb5f640764 2 4 20
0x7fcb5f6408bb 0 2 8
0x7fcb5f6408ac 1 3 15
0x7fcb5f640893 3 6 25
0x7fcb5f64088b 6 3 8
0x7fcb5f640878 6 4 19
0x7fcb5f63ffab 1 6 22
0x7fcb5f63ff9b 4 4 16
0x7fcb5f63ff50 4 10 28
0x7fcb5f63ff6c 4 5 20
0x7fcb5f63ff80 4 2 8
0x7fcb5f63ff88 4 5 19
0x7fcb5f6401e9 2 14 58
0x7fcb5f6401ca 2 6 31
0x7fcb5f6401c0 2 2 10
0x7fcb5f640845 1 4 18
0x7fcb5f6401ac 1 3 15
0x7fcb5f6401a2 1 3 10
0x7fcb5f640120 2 33 130
0x7fcb5f64099e 0 1 5
0x7fcb5f640995 4 2 9
0x7fcb5f640237 0 2 13
0x7fcb5f640223 0 4 20
0x7fcb5f6401fe 1 10 37
0x7fcb5f640820 1 2 14
0x7fcb5f640223 0 4 20
0x7fcb5f6408ac 1 3 15
0x7fcb5f64088b 4 3 8
0x7fcb5f640893 1 6 25
0x7fcb5f6401e9 1 14 58
0x7fcb5f6405c0 2 17 90
0x7fcb5f6401ca 2 6 31
0x7fcb5f640fdb 1 2 9
0x7fcb5f640fc2 1 3 13
0x7fcb5f640fac 0 3 15
0x7fcb5f640fa7 1 2 5
0x7fcb5f640f91 1 3 14
0x7fcb5f640f85 1 3 12
0x7fcb5f640f70 1 5 21
0x7fcb5f640feb 1 2 4
0x7fcb5f640fef 0 3 15
0x7fcb5f641005 1 2 5
0x7fcb5f64100a 1 11 54
0x7fcb5f64103d 1 1 3
0x7fcb5f64103d 69 1 3
0x7fcb5f641040 1 2 2
0x7fcb5f640fcf 1 3 12
0x7fcb5f640fe4 0 2 5
0x7fcb5f642029 2 2 9
0x7fcb5f64201a 2 3 15
0x7fcb5f642012 3 3 8
0x7fcb5f64200d 3 2 5
0x7fcb5f641ff7 0 3 15
0x7fcb5f641ff3 3 2 4
0x7fcb5f641fec 0 2 5
0x7fcb5f641fe3 3 2 9
0x7fcb5f641fd7 3 3 12
0x7fcb5f641fcc 3 3 11
0x7fcb5f641fb6 0 3 15
0x7fcb5f641fb1 3 2 5
0x7fcb5f641f9b 2 3 14
0x7fcb5f641f8f 2 3 12
0x7fcb5f641f7b 2 4 20
0x7fcb5f6420fa 1 3 18
0x7fcb5f6420ed 1 3 13
0x7fcb5f6420db 1 3 18
0x7fcb5f641f10 1 7 25
0x7fcb5f641f29 1 3 14
0x7fcb5f641f37 0 4 16
0x7fcb5f641f6e 2 2 13
0x7fcb5f641f7b 1 4 20
0x7fcb5f641f8f 1 3 12
0x7fcb5f641f9b 1 3 14
0x7fcb5f64210c 0 5 14
0x7fcb5f642100 1 2 12
0x7fcb5f641f37 0 4 16
0x7fcb5f641f29 1 3 14
0x7fcb5f642138 1 5 13
0x7fcb5f641f37 0 4 16
0x7fcb5f641f29 0 3 14
0x7fcb5f641f10 1 7 25
0x7fcb5f641fa9 0 2 6
0x7fcb5f641faf 0 1 2
0x7fcb5f641f10 1 7 25
0x7fcb5f642032 2 5 10
0x7fcb5f641f10 1 7 25
0x7fcb5f641f29 1 3 14
0x7fcb5f641f37 0 4 16
0x7fcb5f642040 3 4 16
0x7fcb5f641f3e 3 2 9
0x7fcb5f641f47 3 2 8
0x7fcb5f641f4f 3 7 31
0x7fcb5f642032 1 5 10
0x7fcb5f6420d1 1 2 10
0x7fcb5f6420c0 1 3 17
0x7fcb5f6421ae 1 3 14
0x7fcb5f642180 1 5 24
0x7fcb5f642198 0 1 5
0x7fcb5f6421a0 1 3 14
0x7fcb5f6437d0 2 2 9
0x7fcb5f6437d9 2 5 18
0x7fcb5f646970 1 5 28
0x7fcb5f64698c 1 4 14
0x7fcb5f6469aa 1 5 21
0x7fcb5f64699a 1 4 16
0x7fcb5f65ffb3 15 2 5
0x7fcb5f65ff8d 0 2 6
0x7fcb5f65ff88 0 2 5
0x7fcb5f65ff83 9 2 5
0x7fcb5f65ff78 9 2 11
0x7fcb5f65ff6f 9 3 9
0x7fcb5f65ff64 12 3 11
0x7fcb5f65ffc9 60 1 2
0x7fcb5f65ffb8 60 5 17
0x7fcb5f65ffb0 66 3 8
0x7fcb5f65ffcb 6 2 6
0x7fcb5f65ffc9 12 1 2
0x7fcb5f65ffb8 12 5 17
0x7fcb5f65ffa1 12 4 12
0x7fcb5f65ff83 3 2 5
0x7fcb5f65ff78 6 2 11
0x7fcb5f65ff6f 6 3 9
0x7fcb5f65ff48 6 2 9
0x7fcb5f65ff18 6 15 48
0x7fcb5f65ff10 6 2 8
0x7fcb5f6600d1 3 15 50
0x7fcb5f660002 3 6 11
0x7fcb5f660054 0 2 5
0x7fcb5f660054 5 2 5
0x7fcb5f660059 0 2 5
0x7fcb5f66005e 0 4 10
0x7fcb5f66005e 5 4 10
0x7fcb5f660068 5 3 7
0x7fcb5f66006f 5 6 18
0x7fcb5f660081 5 2 9
0x7fcb5f66008a 2 2 9
0x7fcb5f660093 2 2 4
0x7fcb5f660097 0 3 10
0x7fcb5f66012e 3 2 9
0x7fcb5f660137 2 2 9
0x7fcb5f660140 1 1 5
0x7fcb5f66004a 2 2 5
0x7fcb5f66004f 1 2 5
0x7fcb5f65ffb8 9 5 17
0x7fcb5f65ffc9 9 1 2
0x7fcb5f65ffcb 9 2 6
0x7fcb5f660000 3 7 13
0x7fcb5f660023 3 3 9
0x7fcb5f66002c 3 3 7
0x7fcb5f660033 3 3 10
0x7fcb5f66006f 3 6 18
0x7fcb5f660081 0 2 9
0x7fcb5f66008a 0 2 9
0x7fcb5f660040 3 2 5
0x7fcb5f660045 3 2 5
0x7fcb5f66004a 2 2 5
0x7fcb5f660097 3 3 10
0x7fcb5f6600a1 0 2 5
0x7fcb5f6600a6 0 2 9
0x7fcb5f6602d0 3 8 15
0x7fcb5f6602c0 3 3 16
0x7fcb5f66025a 0 7 31
0x7fcb5f660190 3 13 48
0x7fcb5f6601c0 3 8 38
0x7fcb5f6601f3 3 2 7
0x7fcb5f6601fa 3 5 16
0x7fcb5f660238 3 7 29
0x7fcb5f66022f 3 2 9
0x7fcb5f66020a 3 9 37
0x7fcb5f660255 3 2 5
0x7fcb5f683990 1 3 8
0x7fcb5f683960 1 5 23
0x7fcb5f6a6a10 1 2 5
0x7fcb5f6a6a15 1 4 13
0x7fcb5f6a6a22 1 2 8
0x7fcb5f6a6a2a 1 1 2
0x7fcb5f6a7244 664579 2 8
0x7fcb5f6a723d 664579 2 7
0x7fcb5f6a7230 664579 4 13
0x7fcb5f6a724c 664579 1 2
0x7fcb5f6ac9c5 2 1 2
0x7fcb5f6ac9b4 2 5 17
0x7fcb5f6ac9a9 2 3 11
0x7fcb5f6ac9a0 2 3 9
0x7fcb5f6aca31 1 2 7
0x7fcb5f6aca10 2 8 23
0x7fcb5f6aca27 1 3 10
0x7fcb5f6aca31 0 2 7
0x7fcb5f6aca38 1 2 4
0x7fcb5f6aca3c 1 3 10
0x7fcb5f6aca46 1 1 2
0x7fcb5f6aca48 1 5 13
0x7fcb5f6aca55 0 8 29
0x7fcb5f6aca78 1 2 9
0x7fcb5f6aca81 1 2 4
0x7fcb5f6aca85 1 5 8
0x7fcb5f6aca40 1 2 6
0x7fcb5f6aca46 0 1 2
0x7fcb5f6aca48 0 5 13
0x7fcb5f6aca6a 1 5 8
0x7fcb5f6b0980 1 2 9
0x7fcb5f6b09c3 1 2 12
0x7fcb5f6b0989 1 14 33
0x7fcb5f6b09aa 0 8 25
0x7fcb5f6b0a00 1 2 5
0x7fcb5f6b0a05 0 3 16
0x7fcb5f6b0a15 0 9 27
0x7fcb5f6b09aa 1 8 25
0x7fcb5f6b09cf 1 7 11
0x7fcb5f6b5da3 1 4 16
0x7fcb5f6b5d95 1 6 14
0x7fcb5f6b5d90 1 2 5
0x7fcb5f6b5db3 1 2 5
0x7fcb5f6b5db8 1 10 34
0x7fcb5f6f16a6 2259 4 15
0x7fcb5f6f17b3 2259 1 5
0x7fcb5f6f17a8 2286 2 11
0x7fcb5f6f1676 911 9 41
0x7fcb5f6f166c 1010 4 10
0x7fcb5f6f1660 1011 3 12
0x7fcb5f6f169f 0 2 7
0x7fcb5f6f1676 0 9 41
0x7fcb5f6f1670 1 3 6
0x7fcb5f6f1643 1 6 23
0x7fcb5f6f1634 1 3 15
0x7fcb5f6f1603 1 10 49
0x7fcb5f6f15e4 1 7 31
0x7fcb5f6f15db 1 2 9
0x7fcb5f6f15d3 1 2 8
0x7fcb5f6f15a0 1 15 51
0x7fcb5f6f1688 1375 5 23
0x7fcb5f6f169f 0 2 7
0x7fcb5f6f16a6 0 4 15
0x7fcb5f6f16ce 615 3 13
0x7fcb5f6f16db 0 2 9
0x7fcb5f6f16e4 0 5 21
0x7fcb5f6f1779 615 3 12
0x7fcb5f6f1785 0 2 5
0x7fcb5f6f16f9 1375 2 4
0x7fcb5f6f178a 0 2 11
0x7fcb5f6f1708 1 2 5
0x7fcb5f6f170d 1 4 13
0x7fcb5f6f171a 0 3 12
0x7fcb5f6f171d 1 2 9
0x7fcb5f6f1726 0 5 26
0x7fcb5f6f1740 0 6 31
0x7fcb5f6f17c0 1 4 26
0x7fcb5f6f1751 1 2 14
0x7fcb5f6f175f 1 9 17
0x7fcb5f6f16e8 2286 4 17
0x7fcb5f6f16c4 615 2 10
0x7fcb5f6f16b5 2256 5 15
0x7fcb5f717440 1329158 7 24
0x7fcb5f717458 1329158 7 30
0x7fcb5f717476 0 4 13
0x7fcb5f7175d0 1329158 4 11
0x7fcb5f7176a0 1 12 39
0x7fcb5f7176c7 0 2 8
0x7fcb5f7176cf 0 1 2
0x7fcb5f717663 0 2 8
0x7fcb5f7176e0 1 2 8
0x7fcb5f7176e8 0 11 36
0x7fcb5f71770c 0 8 28
0x7fcb5f7177c0 1 8 22
0x7fcb5f7177d6 1 4 12
0x7fcb5f717630 1 7 23
0x7fcb5f717647 0 8 28
0x7fcb5f717d20 1329157 3 8
0x7fcb5f717da8 664582 3 6
0x7fcb5f717da6 664582 1 2
0x7fcb5f717da1 664746 2 5
0x7fcb5f717d9c 1329157 2 5
0x7fcb5f717d97 1329157 2 5
0x7fcb5f717d92 1329157 2 5
0x7fcb5f717d53 0 6 24
0x7fcb5f717d49 0 2 10
0x7fcb5f717d43 1329157 2 6
0x7fcb5f717dd4 664411 5 13
0x7fcb5f717de1 164 5 17
0x7fcb5f718190 1 5 15
0x7fcb5f71819f 1 2 4
0x7fcb5f71819d 1250007 1 2
0x7fcb5f7181d6 1 2 6
0x7fcb5f7181dc 0 4 14
0x7fcb5f7181ea 1 2 9
0x7fcb5f7181f3 0 2 9
0x7fcb5f7181fc 0 6 25
0x7fcb5f7181c0 1 5 22
0x7fcb73e91cc0 6 1 6
0x7fcb73e91cc0 12 1 6
0x7fcb73e91cd0 2 1 6
0x7fcb73e91cd0 7 1 6
0x7fcb73e91d00 2 1 6
0x7fcb73e91d20 1 5 29
0x7fcb73e91d3d 1 4 18
0x7fcb73e91d4f 1 7 36
0x7fcb73e91d73 0 5 31
0x7fcb73e91d92 1 5 17
0x7fcb73e91da3 1 2 10
0x7fcb73e91dad 0 5 17
0x7fcb73e91db8 3 2 6
0x7fcb73e91d9b 4 3 8
0x7fcb73e91da3 3 2 10
0x7fcb73e91dad 1 5 17
0x7fcb73e91dbe 1 2 5
0x7fcb73e91dc3 0 5 31
0x7fcb73e91de2 1 1 5
0x7fcb73e91de7 1 1 5
0x7fcb73e91dec 1 3 8
0x7fcb73e91df4 0 5 22
0x7fcb73e91e16 1 7 30
0x7fcb73e91e34 1 2 4
0x7fcb73e91e38 0 6 29
0x7fcb73e91e61 1 2 9
0x7fcb73e91e6c 1 3 5
0x7fcb73e91ea8 1 14 50
0x7fcb73e91eda 1 3 13
0x7fcb73e91ea0 1 2 8
0x7fcb73e91ef0 4 2 5
0x7fcb73e91ef0 1 2 5
0x7fcb73e91f00 4 2 5
0x7fcb73e91f00 1 2 5
0x7fcb73e92af0 1 6 24
0x7fcb73e92b08 1 2 4
0x7fcb73e92b0c 0 3 6
0x7fcb73e92b12 0 2 2
0x7fcb73e92b12 1 2 2
0x7fcb73e92cde 1 3 12
0x7fcb73e92cea 1 2 14
0x7fcb73e92cf8 1 3 12
0x7fcb73e92d04 1 2 14
0x7fcb73e92d12 1 2 14
0x7fcb73e92d20 1 2 14
0x7fcb73e92d2e 1 2 9
0x7fcb73e92d37 0 2 14
0x7fcb73e92df0 1 2 9
0x7fcb73e92df9 1 9 37
0x7fcb73e92e1e 1 5 17
0x7fcb73e92e2f 1 15 61
0x7fcb73e92e6c 1 5 20
0x7fcb73e92e80 1 6 19
0x7fcb73e92e70 32 4 16
0x7fcb73e92bdf 1 4 12
0x7fcb73e92e80 32 6 19
0x7fcb73e92e93 1 2 14
0x7fcb73e92ea1 1 4 23
0x7fcb73e92eb8 1 11 46
0x7fcb73e92fd0 1 3 12
0x7fcb73e92bd0 5 8 27
0x7fcb73e92beb 4 2 6
0x7fcb73e92bf1 3 4 12
0x7fcb73e92fc0 1 4 16
0x7fcb73e92c20 1 2 9
0x7fcb73e92c29 1 3 12
0x7fcb73e92c35 1 4 16
0x7fcb73e92c45 1 4 16
0x7fcb73e92c55 1 4 16
0x7fcb73e92c65 1 4 16
0x7fcb73e92c75 1 4 16
0x7fcb73e92bf1 0 4 12
0x7fcb73e92beb 1 2 6
0x7fcb73e92dde 1 9 18
0x7fcb73e92db8 1 9 38
0x7fcb73e92c85 1 4 16
0x7fcb73e92c95 1 4 16
0x7fcb73e92ca5 1 4 16
0x7fcb73e92cb5 1 2 11
0x7fcb73e92cc0 1 3 12
0x7fcb73e92ccc 1 3 18
0x7fcb73e92f40 0 3 12
0x7fcb73e92f30 1 4 16
0x7fcb73e92c20 0 2 9
0x7fcb73e92c0b 0 7 21
0x7fcb73e92bfd 1 4 14
0x7fcb73e92bf1 3 4 12
0x7fcb73e92beb 14 2 6
0x7fcb73e92bdb 14 5 16
0x7fcb73e92bfd 0 4 14
0x7fcb73e92bf1 0 4 12
0x7fcb73e92f23 6 3 9
0x7fcb73e92f19 6 3 10
0x7fcb73e92f09 6 3 16
0x7fcb73e92eed 6 6 28
0x7fcb73e92b30 1 22 85
0x7fcb73e92b85 1 11 65
0x7fcb73e92beb 1 2 6
0x7fcb73e92ee6 1 3 7
0x7fcb73e92eed 1 6 28
0x7fcb73e92f09 1 3 16
0x7fcb73e92d45 1 3 19
0x7fcb73e92d58 1 17 96
0x7fcb73e92f19 1 3 10
0x7fcb73e92f23 1 3 9
0x7fcb73e92f80 7 3 9
0x7fcb73e92f68 7 3 13
0x7fcb73e92ee6 6 3 7
0x7fcb73e92ec0 6 10 38
0x7fcb73e92f75 1 1 5
0x7fcb73e944a5 1 5 27
0x7fcb73e93b54 1 3 12
0x7fcb73e93b60 0 4 20
0x7fcb73e93ba2 1 3 12
0x7fcb73e93b74 0 3 21
0x7fcb73e93b6a 1 2 10
0x7fcb73e93b74 0 3 21
0x7fcb73e93b89 0 3 25
0x7fcb73e93b7f 1 2 10
0x7fcb73e93b89 0 3 25
0x7fcb73e93ba2 0 3 12
0x7fcb73e93b94 1 2 14
0x7fcb73e95200 1 8 57
0x7fcb73e94c5c 1 3 16
0x7fcb73e94c1b 1 10 65
0x7fcb73e94c0f 1 3 12
0x7fcb73e93c78 0 4 16
0x7fcb73e93c42 1 9 54
0x7fcb73e93c36 1 4 12
0x7fcb73e93c29 1 3 13
0x7fcb73e93c20 1 2 9
0x7fcb73e93c08 1 4 24
0x7fcb73e93bda 1 6 46
0x7fcb73e93616 1 3 10
0x7fcb73e93620 0 2 9
0x7fcb73e93629 1 3 17
0x7fcb73e9363a 0 8 42
0x7fcb73e93664 0 6 28
0x7fcb73e939d0 1 7 28
0x7fcb73e94848 1 2 12
0x7fcb73e93bd6 1 2 4
0x7fcb73e93bae 1 8 40
0x7fcb73e9425d 1 2 11
0x7fcb73e94248 1 6 21
0x7fcb73e9423a 1 4 14
0x7fcb73e94231 1 2 9
0x7fcb73e94225 1 3 12
0x7fcb73e9454f 2 7 25
0x7fcb73e94534 1 2 11
0x7fcb73e94515 1 6 31
0x7fcb73e93aac 3 2 9
0x7fcb73e93aa3 4 2 9
0x7fcb73e93a9a 5 2 9
0x7fcb73e93acd 8 1 2
0x7fcb73e93ac2 8 3 11
0x7fcb73e93ab5 9 3 13
0x7fcb73e94496 1 4 15
0x7fcb73e93acf 0 2 12
0x7fcb73e93acd 0 1 2
0x7fcb73e93ac2 1 3 11
0x7fcb73e93a7a 1 7 32
0x7fcb73e93a30 1 11 74
0x7fcb73e93a23 1 2 13
0x7fcb73e944c0 1 3 14
0x7fcb73e93ae7 1 2 5
0x7fcb73e93adb 2 2 12
0x7fcb73e93acf 3 2 12
0x7fcb73e9453f 1 4 16
0x7fcb73e94590 0 2 13
0x7fcb73e94c0a 1 1 5
0x7fcb73e94bf3 1 4 23
0x7fcb73e9457f 1 3 17
0x7fcb73e9456f 1 4 16
0x7fcb73e9459d 1 2 12
0x7fcb73e94590 1 2 13
0x7fcb73e9457f 1 3 17
0x7fcb73e94568 1 5 23
0x7fcb73e942bb 1 3 17
0x7fcb73e942ad 1 3 14
0x7fcb73e942a2 1 3 11
0x7fcb73e94272 1 8 48
0x7fcb73e94268 1 2 10
0x7fcb73e939ec 1 3 12
0x7fcb73e939f8 1 8 43
0x7fcb73e93f7a 1 4 16
0x7fcb73e93f70 1 3 10
0x7fcb73e94fc3 1 4 23
0x7fcb73e94fb5 1 2 14
0x7fcb73e94fa8 1 2 13
0x7fcb73e9504f 0 1 5
0x7fcb73e9502a 1 9 37
0x7fcb73e93e62 2 4 13
0x7fcb73e93e59 2 2 9
0x7fcb73e93e50 3 2 9
0x7fcb73e94f32 1 1 2
0x7fcb73e93e9a 0 10 47
0x7fcb73e93e76 0 9 36
0x7fcb73e93e6f 3 3 7
0x7fcb73e94f2a 1 2 8
0x7fcb73e94f21 1 2 9
0x7fcb73e94f17 2 2 10
0x7fcb73e94fe3 0 6 22
0x7fcb73e94fda 1 2 9
0x7fcb73e93f17 3 8 27
0x7fcb73e93f07 4 4 16
0x7fcb73e93f01 11 2 6
0x7fcb73e93f3b 0 3 9
0x7fcb73e93f32 0 2 9
0x7fcb73e93f22 8 5 16
0x7fcb73e93ed5 1 8 50
0x7fcb73e93ec9 1 4 12
0x7fcb73e93e9a 1 10 47
0x7fcb73e93e76 1 9 36
0x7fcb73e93e6f 1 3 7
0x7fcb73e93e62 1 4 13
0x7fcb73e93fa8 1 2 12
0x7fcb73e93f9b 1 2 13
0x7fcb73e93f8a 1 3 17
0x7fcb73e93d38 1 3 18
0x7fcb73e93d31 1 2 7
0x7fcb73e93d26 1 2 11
0x7fcb73e93d1a 1 3 12
0x7fcb73e93cb2 0 4 13
0x7fcb73e93c88 3 8 25
0x7fcb73e94313 1 4 10
0x7fcb73e9431d 0 4 13
0x7fcb73e93ca9 0 3 9
0x7fcb73e93ca1 1 3 8
0x7fcb73e93ca9 0 3 9
0x7fcb73e9432a 1 4 16
0x7fcb73e9433a 0 4 16
0x7fcb73e94680 1 4 16
0x7fcb73e94690 1 4 16
0x7fcb73e93c95 1 4 12
0x7fcb73e93ca1 0 3 8
0x7fcb73e93e43 1 2 4
0x7fcb73e93e1e 1 8 37
0x7fcb73e93e12 1 3 12
0x7fcb73e93ca9 0 3 9
0x7fcb73e93c72 23 2 6
0x7fcb73e93c78 4 4 16
0x7fcb73e93df6 1 7 28
0x7fcb73e93de8 1 2 14
0x7fcb73e93ddb 1 2 13
0x7fcb73e93dd3 1 2 8
0x7fcb73e93dc8 0 3 19
0x7fcb73e93dbe 1 2 10
0x7fcb73e93dab 0 2 5
0x7fcb73e93d91 0 5 26
0x7fcb73e93d85 1 3 12
0x7fcb73e93d56 0 4 16
0x7fcb73e93d4a 1 3 12
0x7fcb73e941d7 1 2 8
0x7fcb73e941cc 0 3 19
0x7fcb73e941c2 1 2 10
0x7fcb73e941af 0 2 5
0x7fcb73e94196 0 5 25
0x7fcb73e9418a 1 3 12
0x7fcb73e94196 0 5 25
0x7fcb73e94183 0 4 19
0x7fcb73e9417e 1 2 5
0x7fcb73e9416b 1 3 12
0x7fcb73e9415c 1 4 15
0x7fcb73e94150 1 3 12
0x7fcb73e94150 0 3 12
0x7fcb73e9413e 0 3 18
0x7fcb73e94137 1 2 7
0x7fcb73e940fa 1 12 50
0x7fcb73e940c2 1 14 56
0x7fcb73e95239 0 1 5
0x7fcb73e94e90 1 12 52
0x7fcb73e94ec4 1 8 35
0x7fcb73e94ee7 0 3 17
0x7fcb73e94f80 1 4 20
0x7fcb73e94f94 0 1 2
0x7fcb73e94ee7 1 3 17
0x7fcb73e94ef8 0 8 31
0x7fcb73e94f17 1 2 10
0x7fcb73e94f21 0 2 9
0x7fcb73e94f2a 0 2 8
0x7fcb73e94ebb 3 2 9
0x7fcb73e94ec4 2 8 35
0x7fcb73e94ee7 2 3 17
0x7fcb73e94ef8 2 8 31
0x7fcb73e94211 1 5 20
0x7fcb73e941df 1 9 50
0x7fcb73e950e1 1 2 6
0x7fcb73e946db 1 4 16
0x7fcb73e950d2 1 3 15
0x7fcb73e950c9 1 3 9
0x7fcb73e950c0 1 2 9
0x7fcb73e94396 0 4 16
0x7fcb73e950a6 1 7 26
0x7fcb73e94386 1 4 16
0x7fcb73e94378 0 4 14
0x7fcb73e9436e 1 4 10
0x7fcb73e9507a 1 11 44
0x7fcb73e93c88 0 8 25
0x7fcb73e93c91 20 5 16
0x7fcb73e93ca1 0 3 8
0x7fcb73e95071 1 2 9
0x7fcb73e9506d 1 2 4
0x7fcb73e95059 1 3 20
0x7fcb73e940b6 1 3 12
0x7fcb73e940c2 0 14 56
0x7fcb73e9408a 0 14 56
0x7fcb73e9407e 1 3 12
0x7fcb73e94023 1 14 50
0x7fcb73e93ff1 1 14 50
0x7fcb73e93fe8 1 3 9
0x7fcb73e93ff1 0 14 50
0x7fcb73e93fbf 0 14 50
0x7fcb73e93fb6 1 3 9
0x7fcb73e950e7 1 8 15
0x7fcb73e93f44 1 9 42
0x7fcb73e93f3b 1 3 9
0x7fcb73e93f32 1 2 9
0x7fcb73e93f3b 0 3 9
0x7fcb73e93f32 0 2 9
0x7fcb73e93f26 1 4 12
0x7fcb73e946eb 1 4 16
0x7fcb73e94930 1 5 19
0x7fcb73e94948 0 1 2
0x7fcb73e94943 1 2 5
0x7fcb73e948f8 1 9 48
0x7fcb73e948ea 1 2 14
0x7fcb73e948c9 1 7 33
0x7fcb73e9487a 1 14 79
0x7fcb73e94862 1 4 24
0x7fcb73e94854 1 3 14
0x7fcb73e94ab9 1 9 36
0x7fcb73e94add 1 9 37
0x7fcb73e94b02 0 6 30
0x7fcb73e94aef 2 5 19
0x7fcb73e94b02 1 6 30
0x7fcb73e94b20 1 3 13
0x7fcb73e94b2d 1 4 24
0x7fcb73e94b45 1 3 11
0x7fcb73e94b65 1 3 7
0x7fcb73e949b5 1 1 5
0x7fcb73e9499b 1 4 26
0x7fcb73e949ba 1 4 19
0x7fcb73e949cd 1 5 23
0x7fcb73e949e4 0 5 30
0x7fcb73e949ef 1 3 19
0x7fcb73e94a02 1 3 14
0x7fcb73e94a10 1 3 17
0x7fcb73e94a21 1 4 15
0x7fcb73e94a5e 1 3 17
0x7fcb73e94a6f 1 2 8
0x7fcb73e94a77 1 5 21
0x7fcb73e94a8c 1 13 45
0x7fcb73e94983 1 4 24
0x7fcb73e94977 0 1 5
0x7fcb73e94957 1 6 32
0x7fcb73e94948 0 1 2
0x7fcb73e94943 0 2 5
0x7fcb73e93608 1 3 14
0x7fcb73e932b1 0 3 7
0x7fcb73e932aa 0 3 7
0x7fcb73e9329e 1 3 12
0x7fcb73e931f0 1 34 174
0x7fcb73e94bb6 1 11 61
0x7fcb73e95b6e 1 2 12
0x7fcb73e95727 0 2 10
0x7fcb73e9570c 1 5 27
0x7fcb73e956f4 1 4 24
0x7fcb73e956e8 0 2 5
0x7fcb73e94b6c 0 1 2
0x7fcb73e94b50 1 4 21
0x7fcb73e94b65 0 3 7
0x7fcb73e956e2 1 2 6
0x7fcb73e956cf 1 4 19
0x7fcb73e956cb 0 5 23
0x7fcb73e956c2 1 4 9
0x7fcb73e956a7 1 5 27
0x7fcb73e94b6c 0 1 2
0x7fcb73e9745e 1 2 8
0x7fcb73e9743d 1 6 33
0x7fcb73e971fd 1 2 6
0x7fcb73e97203 0 4 12
0x7fcb73e971e0 7 8 29
0x7fcb73e971fd 6 2 6
0x7fcb73e97203 5 4 12
0x7fcb73e972a0 1 2 5
0x7fcb73e972a5 1 3 9
0x7fcb73e972ae 1 4 13
0x7fcb73e972bb 1 4 13
0x7fcb73e972c8 1 4 13
0x7fcb73e972d5 1 4 13
0x7fcb73e97466 1 2 6
0x7fcb73e9746c 1 2 14
0x7fcb73e9747a 1 2 9
0x7fcb73e9748a 1 5 35
0x7fcb73e974ad 1 2 14
0x7fcb73e974bb 1 3 12
0x7fcb73e971ed 1 4 16
0x7fcb73e9759c 1 5 26
0x7fcb73e9758c 1 4 16
0x7fcb73e9757c 1 4 16
0x7fcb73e9721d 0 4 11
0x7fcb73e9720f 1 4 14
0x7fcb73e97203 3 4 12
0x7fcb73e971fd 18 2 6
0x7fcb73e973bb 0 3 16
0x7fcb73e973b1 1 2 10
0x7fcb73e976b7 1 3 19
0x7fcb73e973a8 1 2 9
0x7fcb73e973cb 0 3 11
0x7fcb73e973c6 1 2 5
0x7fcb73e973cb 0 3 11
0x7fcb73e973d6 0 3 16
0x7fcb73e973d6 1 3 16
0x7fcb73e973e6 1 7 33
0x7fcb73e97407 1 3 12
0x7fcb73e97413 1 4 21
0x7fcb73e97428 1 2 8
0x7fcb73e9738d 1 6 27
0x7fcb73e9737d 1 3 16
0x7fcb73e976ca 1 2 12
0x7fcb73e9738d 0 6 27
0x7fcb73e9737d 0 3 16
0x7fcb73e97374 1 2 9
0x7fcb73e9737d 0 3 16
0x7fcb73e9736d 0 3 16
0x7fcb73e97368 1 2 5
0x7fcb73e97352 1 4 15
0x7fcb73e97346 1 3 12
0x7fcb73e97334 1 3 18
0x7fcb73e9732d 1 2 7
0x7fcb73e97430 1 2 13
0x7fcb73e97322 1 2 11
0x7fcb73e97312 1 4 16
0x7fcb73e97302 1 4 16
0x7fcb73e972f2 1 4 16
0x7fcb73e972e2 1 4 16
0x7fcb73e96e61 1 5 32
0x7fcb73e96e81 1 7 33
0x7fcb73e96ea2 0 4 19
0x7fcb73e97050 1 10 48
0x7fcb73e97080 1 3 15
0x7fcb73e9708f 0 2 12
0x7fcb73e96ea2 1 4 19
0x7fcb73e96eb5 1 5 29
